round,client_req,new_updates,avg_loss,queue_size,client_train_acc,client_test_acc,client_train_acc_avg,client_test_acc_avg,benign_client_train_acc_avg,benign_client_test_acc_avg,malicious_client_train_acc_avg,malicious_client_test_acc_avg,accuracy_score,aggregator_time
0,100,56,"tensor([0.7045, 0.6911, 0.6936, 0.6932, 0.6881, 0.6898, 0.6831, 0.6953, 0.6878,
        0.6837, 0.6897, 0.6928, 0.6779, 0.7008, 0.7005, 0.7138, 0.6891, 0.6888,
        0.6918, 0.6888, 0.6760, 0.7087, 0.7020, 0.6839, 0.6849, 0.6829, 0.6746,
        0.6913, 0.6827, 0.6703, 0.6985, 0.6850, 0.6908, 0.6990, 0.7002, 0.7019,
        0.6983, 0.6885, 0.6953, 0.6943, 0.6762, 0.7007, 0.6896, 0.6936, 0.6945,
        0.6762, 0.6928, 0.6838, 0.6853, 0.6958, 0.6870, 0.6893, 0.6872, 0.6917,
        0.7039, 0.6890], device='cuda:0')",44,"tensor([0.3333, 0.5000, 0.4167, 0.5000, 0.5000, 0.5833, 0.6667, 0.5000, 0.5000,
        0.5833, 0.5833, 0.4167, 0.6667, 0.3333, 0.3333, 0.2500, 0.5000, 0.6667,
        0.5000, 0.5000, 0.6667, 0.3333, 0.4167, 0.6667, 0.6667, 0.5833, 0.8333,
        0.5833, 0.5833, 0.7500, 0.3333, 0.5833, 0.5000, 0.3333, 0.3333, 0.3333,
        0.5000, 0.6667, 0.4167, 0.4167, 0.6667, 0.4167, 0.5833, 0.4167, 0.4167,
        0.6667, 0.4167, 0.5833, 0.6667, 0.3333, 0.5000, 0.5000, 0.5000, 0.4167,
        0.4167, 0.5000], device='cuda:0')","tensor([0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634,
        0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634,
        0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634,
        0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634,
        0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634,
        0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634,
        0.4634, 0.4634], device='cuda:0')",0.5059524178504944,0.46335700154304504,0.4861111044883728,0.4861111044883728,0.5416666865348816,0.46335697174072266,0.46335697399527187,0.006206989288330078
1,97,59,"tensor([0.7033, 0.7108, 0.7084, 0.7000, 0.6884, 0.6931, 0.6930, 0.6930, 0.6931,
        0.6932, 0.6929, 0.6930, 0.6933, 0.6931, 0.6931, 0.6931, 0.6933, 0.6931,
        0.6933, 0.6930, 0.6931, 0.6932, 0.6929, 0.6930, 0.6929, 0.6930, 0.6932,
        0.6929, 0.6932, 0.6933, 0.6932, 0.6933, 0.6931, 0.6932, 0.6931, 0.6932,
        0.6929, 0.6931, 0.6931, 0.6931, 0.6931, 0.6931, 0.6933, 0.6933, 0.6930,
        0.6934, 0.6931, 0.6934, 0.6933, 0.6930, 0.6931, 0.6931, 0.6933, 0.6931,
        0.6931, 0.6932, 0.6933, 0.6931, 0.6931], device='cuda:0')",82,"tensor([0.2500, 0.1667, 0.1667, 0.3333, 0.5000, 0.5000, 0.6667, 0.6667, 0.5000,
        0.4167, 0.7500, 0.6667, 0.3333, 0.5000, 0.5833, 0.5000, 0.3333, 0.5833,
        0.3333, 0.6667, 0.5833, 0.4167, 0.7500, 0.6667, 0.7500, 0.6667, 0.4167,
        0.8333, 0.4167, 0.3333, 0.4167, 0.3333, 0.5000, 0.4167, 0.5833, 0.4167,
        0.7500, 0.5833, 0.5000, 0.5000, 0.5000, 0.5000, 0.3333, 0.3333, 0.6667,
        0.2500, 0.5833, 0.2500, 0.3333, 0.6667, 0.5833, 0.5833, 0.3333, 0.5833,
        0.5000, 0.4167, 0.3333, 0.5000, 0.5833], device='cuda:0')","tensor([0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634,
        0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634,
        0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634,
        0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634,
        0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634,
        0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634,
        0.4634, 0.4634, 0.4634, 0.4634, 0.4634], device='cuda:0')",0.492937833070755,0.46335700154304504,0.4767441749572754,0.4767441749572754,0.5364583134651184,0.46335697174072266,0.46335697399527187,0.0057942867279052734
2,91,57,"tensor([0.7080, 0.6855, 0.6948, 0.6985, 0.6933, 0.6931, 0.6929, 0.6930, 0.6932,
        0.6931, 0.6931, 0.6931, 0.6931, 0.6931, 0.6931, 0.6931, 0.6932, 0.6932,
        0.6931, 0.6931, 0.6931, 0.6931, 0.6932, 0.6932, 0.6932, 0.6931, 0.6931,
        0.6931, 0.6932, 0.6931, 0.6932, 0.6932, 0.6932, 0.6931, 0.6932, 0.6932,
        0.6931, 0.6932, 0.6932, 0.6931, 0.6931, 0.6931, 0.6932, 0.6931, 0.6932,
        0.6931, 0.6932, 0.6932, 0.6931, 0.6931, 0.6931, 0.6932, 0.6932, 0.6931,
        0.6931, 0.6932, 0.6932], device='cuda:0')",116,"tensor([0.3333, 0.5000, 0.5000, 0.3333, 0.3333, 0.5833, 0.8333, 0.6667, 0.4167,
        0.5000, 0.5000, 0.6667, 0.5000, 0.5833, 0.5833, 0.7500, 0.6667, 0.5833,
        0.5833, 0.7500, 0.6667, 0.8333, 0.6667, 0.5833, 0.7500, 0.5000, 0.5833,
        0.5000, 0.7500, 0.5000, 0.7500, 0.6667, 0.5833, 0.5000, 0.7500, 0.5833,
        0.5833, 0.6667, 0.5833, 0.6667, 0.5833, 0.5833, 0.7500, 0.7500, 0.6667,
        0.7500, 0.5833, 0.6667, 0.5833, 0.5833, 0.5000, 0.6667, 0.5833, 0.6667,
        0.5000, 0.7500, 0.5833], device='cuda:0')","tensor([0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634,
        0.5366, 0.5366, 0.4634, 0.5366, 0.4634, 0.4634, 0.4634, 0.5366, 0.5366,
        0.4634, 0.4634, 0.4634, 0.4634, 0.5366, 0.5366, 0.5366, 0.5366, 0.4634,
        0.5366, 0.5366, 0.5366, 0.5366, 0.5366, 0.5366, 0.5366, 0.5366, 0.5366,
        0.4634, 0.5366, 0.5366, 0.4634, 0.4634, 0.4634, 0.5366, 0.4634, 0.5366,
        0.4634, 0.5366, 0.5366, 0.4634, 0.4634, 0.5366, 0.5366, 0.5366, 0.4634,
        0.5366, 0.5366, 0.5366], device='cuda:0')",0.6067251563072205,0.5019285678863525,0.613095223903656,0.613095223903656,0.588888943195343,0.482899934053421,0.46335697399527187,0.005507707595825195
3,87,56,"tensor([0.6977, 0.6757, 0.6871, 0.6773, 0.6931, 0.6933, 0.6932, 0.6932, 0.6931,
        0.6931, 0.6932, 0.6931, 0.6932, 0.6931, 0.6932, 0.6931, 0.6931, 0.6931,
        0.6931, 0.6931, 0.6931, 0.6932, 0.6931, 0.6931, 0.6931, 0.6931, 0.6931,
        0.6931, 0.6931, 0.6932, 0.6931, 0.6932, 0.6931, 0.6931, 0.6931, 0.6931,
        0.6931, 0.6931, 0.6931, 0.6931, 0.6931, 0.6931, 0.6931, 0.6931, 0.6931,
        0.6932, 0.6931, 0.6931, 0.6931, 0.6931, 0.6931, 0.6931, 0.6931, 0.6931,
        0.6931, 0.6931], device='cuda:0')",147,"tensor([0.5000, 0.6667, 0.5000, 0.6667, 0.5000, 0.3333, 0.5833, 0.7500, 0.6667,
        0.5833, 0.7500, 0.6667, 0.7500, 0.7500, 0.7500, 0.6667, 0.5833, 0.5833,
        0.5833, 0.5833, 0.5833, 0.6667, 0.5000, 0.5833, 0.5833, 0.5833, 0.5000,
        0.5833, 0.5000, 0.7500, 0.5833, 0.7500, 0.7500, 0.5000, 0.5833, 0.5000,
        0.5833, 0.5833, 0.5000, 0.7500, 0.7500, 0.5000, 0.5000, 0.5833, 0.6667,
        0.8333, 0.5833, 0.7500, 0.5000, 0.5833, 0.5833, 0.6667, 0.5833, 0.5000,
        0.5000, 0.6667], device='cuda:0')","tensor([0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.5366, 0.5366, 0.4634,
        0.4634, 0.5366, 0.4634, 0.5366, 0.4634, 0.5366, 0.4634, 0.4634, 0.4634,
        0.5366, 0.4634, 0.4634, 0.5366, 0.5366, 0.4634, 0.5366, 0.5366, 0.5366,
        0.4634, 0.5366, 0.5366, 0.5366, 0.5366, 0.4634, 0.5366, 0.4634, 0.5366,
        0.4634, 0.5366, 0.5366, 0.4634, 0.4634, 0.5366, 0.5366, 0.4634, 0.4634,
        0.5366, 0.4634, 0.4634, 0.5366, 0.4634, 0.4634, 0.4634, 0.5366, 0.5366,
        0.5366, 0.4634], device='cuda:0')",0.6086309552192688,0.49738267064094543,0.6041666865348816,0.6041666865348816,0.6197916269302368,0.486258864402771,0.46335697399527187,0.005457162857055664
4,82,65,"tensor([0.6883, 0.6895, 0.6852, 0.6837, 0.7026, 0.6896, 0.7069, 0.7042, 0.6857,
        0.6870, 0.6931, 0.6932, 0.6932, 0.6931, 0.6932, 0.6931, 0.6931, 0.6931,
        0.6931, 0.6931, 0.6931, 0.6931, 0.6931, 0.6931, 0.6931, 0.6932, 0.6931,
        0.6931, 0.6932, 0.6931, 0.6931, 0.6931, 0.6931, 0.6932, 0.6931, 0.6932,
        0.6931, 0.6931, 0.6931, 0.6932, 0.6932, 0.6931, 0.6932, 0.6932, 0.6931,
        0.6931, 0.6931, 0.6932, 0.6931, 0.6931, 0.6931, 0.6932, 0.6931, 0.6931,
        0.6931, 0.6931, 0.6931, 0.6931, 0.6931, 0.6931, 0.6931, 0.6931, 0.6932,
        0.6931, 0.6931], device='cuda:0')",164,"tensor([0.5000, 0.5000, 0.6667, 0.5833, 0.3333, 0.5833, 0.2500, 0.2500, 0.5000,
        0.5000, 0.5833, 0.4167, 0.4167, 0.5833, 0.8333, 0.5833, 0.5000, 0.5000,
        0.5833, 0.6667, 0.5833, 0.5000, 0.5833, 0.5000, 0.5833, 0.8333, 0.5833,
        0.5833, 0.7500, 0.5000, 0.5833, 0.5833, 0.5000, 0.6667, 0.5000, 0.7500,
        0.5833, 0.5833, 0.5000, 0.6667, 0.7500, 0.5833, 0.9167, 0.6667, 0.5000,
        0.5833, 0.5833, 0.7500, 0.5000, 0.6667, 0.5833, 0.6667, 0.5833, 0.5000,
        0.5833, 0.5000, 0.5000, 0.7500, 0.7500, 0.5833, 0.7500, 0.5833, 0.6667,
        0.5833, 0.5000], device='cuda:0')","tensor([0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634,
        0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.5366, 0.4634, 0.5366, 0.5366,
        0.4634, 0.4634, 0.5366, 0.5366, 0.5366, 0.5366, 0.4634, 0.5366, 0.4634,
        0.4634, 0.5366, 0.5366, 0.5366, 0.5366, 0.5366, 0.5366, 0.5366, 0.5366,
        0.5366, 0.4634, 0.5366, 0.5366, 0.5366, 0.5366, 0.5366, 0.5366, 0.5366,
        0.4634, 0.4634, 0.5366, 0.5366, 0.4634, 0.4634, 0.5366, 0.5366, 0.5366,
        0.4634, 0.5366, 0.5366, 0.4634, 0.4634, 0.5366, 0.4634, 0.5366, 0.5366,
        0.5366, 0.5366], device='cuda:0')",0.5820513367652893,0.5039461851119995,0.5726950168609619,0.5726950168609619,0.6064814329147339,0.495928555727005,0.46335697399527187,0.005857706069946289
5,87,78,"tensor([0.6851, 0.6848, 0.6843, 0.6932, 0.6933, 0.6931, 0.6931, 0.6933, 0.6931,
        0.6933, 0.6931, 0.6931, 0.6931, 0.6932, 0.6931, 0.6931, 0.6932, 0.6931,
        0.6932, 0.6931, 0.6932, 0.6932, 0.6932, 0.6931, 0.6931, 0.6931, 0.6931,
        0.6931, 0.6931, 0.6932, 0.6931, 0.6932, 0.6932, 0.6931, 0.6931, 0.6931,
        0.6932, 0.6932, 0.6932, 0.6932, 0.6931, 0.6931, 0.6931, 0.6931, 0.6931,
        0.6932, 0.6931, 0.6931, 0.6932, 0.6932, 0.6931, 0.6932, 0.6931, 0.6931,
        0.6931, 0.6931, 0.6932, 0.6932, 0.6932, 0.6931, 0.6932, 0.6932, 0.6931,
        0.6932, 0.6931, 0.6931, 0.6931, 0.6931, 0.6932, 0.6931, 0.6931, 0.6931,
        0.6932, 0.6931, 0.6931, 0.6931, 0.6931, 0.6931], device='cuda:0')",173,"tensor([0.5833, 0.5833, 0.6667, 0.4167, 0.3333, 0.5000, 0.5000, 0.3333, 0.5833,
        0.3333, 0.6667, 0.6667, 0.6667, 0.7500, 0.5000, 0.5833, 0.3333, 0.5000,
        0.3333, 0.5833, 0.3333, 0.4167, 0.4167, 0.5000, 0.5833, 0.5833, 0.6667,
        0.5000, 0.5833, 0.4167, 0.5833, 0.3333, 0.3333, 0.7500, 0.6667, 0.6667,
        0.4167, 0.3333, 0.4167, 0.4167, 0.5000, 0.5000, 0.5000, 0.5833, 0.5000,
        0.4167, 0.5000, 0.5000, 0.4167, 0.4167, 0.5833, 0.4167, 0.5000, 0.5833,
        0.5000, 0.6667, 0.3333, 0.3333, 0.4167, 0.8333, 0.4167, 0.4167, 0.5833,
        0.2500, 0.7500, 0.5000, 0.7500, 0.5000, 0.2500, 0.8333, 0.6667, 0.5833,
        0.3333, 0.6667, 0.5000, 0.5833, 0.5833, 0.7500], device='cuda:0')","tensor([0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634,
        0.4634, 0.4634, 0.4634, 0.4634, 0.5366, 0.5366, 0.5366, 0.4634, 0.4634,
        0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634,
        0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634,
        0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634,
        0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634,
        0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634,
        0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634,
        0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634], device='cuda:0')",0.5160256624221802,0.4661756753921509,0.5017006397247314,0.5017006397247314,0.5402299165725708,0.46588408946990967,0.46335697399527187,0.006574153900146484
6,83,53,"tensor([0.6944, 0.6848, 0.6892, 0.6896, 0.6932, 0.6933, 0.6930, 0.6931, 0.6932,
        0.6931, 0.6932, 0.6932, 0.6931, 0.6932, 0.6931, 0.6932, 0.6931, 0.6932,
        0.6931, 0.6931, 0.6931, 0.6931, 0.6931, 0.6931, 0.6932, 0.6931, 0.6931,
        0.6932, 0.6931, 0.6931, 0.6931, 0.6931, 0.6931, 0.6931, 0.6931, 0.6931,
        0.6932, 0.6932, 0.6931, 0.6931, 0.6931, 0.6931, 0.6931, 0.6932, 0.6931,
        0.6931, 0.6931, 0.6931, 0.6931, 0.6932, 0.6932, 0.6931, 0.6931],
       device='cuda:0')",203,"tensor([0.4167, 0.5833, 0.5833, 0.5000, 0.4167, 0.3333, 0.6667, 0.5000, 0.5833,
        0.5833, 0.6667, 0.6667, 0.5000, 0.5833, 0.6667, 0.7500, 0.5833, 0.3333,
        0.6667, 0.5833, 0.6667, 0.5833, 0.5000, 0.5000, 0.6667, 0.5000, 0.5833,
        0.6667, 0.5833, 0.5833, 0.5833, 0.5833, 0.5833, 0.6667, 0.5833, 0.5833,
        0.8333, 0.6667, 0.5000, 0.5833, 0.5000, 0.5833, 0.5833, 0.6667, 0.5833,
        0.5000, 0.5000, 0.5833, 0.6667, 0.7500, 0.8333, 0.5833, 0.7500],
       device='cuda:0')","tensor([0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.5366, 0.5366,
        0.4634, 0.5366, 0.5366, 0.5366, 0.5366, 0.4634, 0.5366, 0.4634, 0.4634,
        0.4634, 0.4634, 0.4634, 0.4634, 0.5366, 0.5366, 0.5366, 0.5366, 0.5366,
        0.5366, 0.4634, 0.5366, 0.5366, 0.5366, 0.4634, 0.4634, 0.5366, 0.5366,
        0.5366, 0.5366, 0.5366, 0.5366, 0.5366, 0.5366, 0.4634, 0.5366, 0.4634,
        0.5366, 0.5366, 0.4634, 0.4634, 0.5366, 0.5366, 0.4634, 0.4634],
       device='cuda:0')",0.5896226763725281,0.5034568905830383,0.5790597796440125,0.5790597796440125,0.6190475821495056,0.48429587483406067,0.46335697399527187,0.0053386688232421875
7,78,73,"tensor([0.6820, 0.6846, 0.6931, 0.6929, 0.6934, 0.6931, 0.6931, 0.6932, 0.6932,
        0.6931, 0.6931, 0.6931, 0.6931, 0.6931, 0.6931, 0.6931, 0.6931, 0.6931,
        0.6932, 0.6931, 0.6931, 0.6931, 0.6931, 0.6932, 0.6931, 0.6931, 0.6931,
        0.6931, 0.6931, 0.6931, 0.6931, 0.6932, 0.6931, 0.6931, 0.6931, 0.6931,
        0.6931, 0.6932, 0.6931, 0.6931, 0.6932, 0.6931, 0.6932, 0.6931, 0.6931,
        0.6931, 0.6931, 0.6932, 0.6932, 0.6932, 0.6931, 0.6931, 0.6931, 0.6931,
        0.6932, 0.6931, 0.6931, 0.6931, 0.6931, 0.6932, 0.6931, 0.6932, 0.6932,
        0.6932, 0.6931, 0.6931, 0.6931, 0.6932, 0.6932, 0.6931, 0.6931, 0.6931,
        0.6932], device='cuda:0')",208,"tensor([0.5833, 0.5833, 0.5833, 0.7500, 0.2500, 0.7500, 0.5000, 0.6667, 0.7500,
        0.6667, 0.5833, 0.5000, 0.5000, 0.5000, 0.5000, 0.5833, 0.5833, 0.6667,
        0.8333, 0.5833, 0.7500, 0.5000, 0.5833, 0.8333, 0.5000, 0.5000, 0.6667,
        0.5000, 0.5833, 0.6667, 0.6667, 0.3333, 0.5833, 0.5000, 0.6667, 0.5833,
        0.5000, 0.4167, 0.5833, 0.5000, 0.1667, 0.5833, 0.4167, 0.5000, 0.5000,
        0.5000, 0.5833, 0.4167, 0.4167, 0.4167, 0.5000, 0.6667, 0.6667, 0.5833,
        0.3333, 0.5833, 0.6667, 0.5000, 0.5833, 0.4167, 0.6667, 0.4167, 0.4167,
        0.4167, 0.5833, 0.5833, 0.5000, 0.3333, 0.4167, 0.5000, 0.5833, 0.6667,
        0.1667], device='cuda:0')","tensor([0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.5366, 0.5366, 0.5366,
        0.4634, 0.4634, 0.5366, 0.5366, 0.5366, 0.5366, 0.5366, 0.5366, 0.4634,
        0.5366, 0.5366, 0.4634, 0.5366, 0.4634, 0.5366, 0.5366, 0.5366, 0.4634,
        0.5366, 0.5366, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634,
        0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634,
        0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634,
        0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634,
        0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634,
        0.4634], device='cuda:0')",0.542237401008606,0.48042359948158264,0.5202702879905701,0.5202702879905701,0.5648148059844971,0.47760704159736633,0.46335697399527187,0.006131649017333984
8,85,95,"tensor([0.6778, 0.6960, 0.6782, 0.6895, 0.6957, 0.6757, 0.6953, 0.6931, 0.6929,
        0.6930, 0.6931, 0.6931, 0.6932, 0.6931, 0.6931, 0.6931, 0.6931, 0.6932,
        0.6931, 0.6932, 0.6931, 0.6931, 0.6931, 0.6931, 0.6932, 0.6931, 0.6931,
        0.6932, 0.6932, 0.6931, 0.6932, 0.6932, 0.6931, 0.6931, 0.6931, 0.6931,
        0.6931, 0.6931, 0.6931, 0.6932, 0.6931, 0.6931, 0.6931, 0.6931, 0.6931,
        0.6931, 0.6931, 0.6931, 0.6931, 0.6931, 0.6931, 0.6931, 0.6931, 0.6931,
        0.6931, 0.6931, 0.6931, 0.6931, 0.6931, 0.6931, 0.6931, 0.6931, 0.6931,
        0.6931, 0.6931, 0.6931, 0.6931, 0.6931, 0.6931, 0.6931, 0.6931, 0.6931,
        0.6931, 0.6931, 0.6931, 0.6931, 0.6931, 0.6931, 0.6931, 0.6931, 0.6931,
        0.6931, 0.6931, 0.6931, 0.6931, 0.6931, 0.6931, 0.6931, 0.6931, 0.6931,
        0.6931, 0.6931, 0.6931, 0.6931, 0.6931], device='cuda:0')",198,"tensor([0.6667, 0.5000, 0.6667, 0.5000, 0.4167, 0.6667, 0.5000, 0.5833, 0.7500,
        0.6667, 0.5833, 0.5000, 0.4167, 0.5000, 0.5833, 0.5000, 0.5000, 0.8333,
        0.5000, 0.7500, 0.5000, 0.5000, 0.5833, 0.5833, 0.8333, 0.5833, 0.6667,
        0.2500, 0.2500, 0.6667, 0.3333, 0.1667, 0.6667, 0.5000, 0.5833, 0.5833,
        0.6667, 0.6667, 0.6667, 0.6667, 0.5000, 0.5000, 0.5000, 0.7500, 0.5833,
        0.7500, 0.5000, 0.5833, 0.5833, 0.5000, 0.5000, 0.5000, 0.6667, 0.5833,
        0.5833, 0.5833, 0.6667, 0.5833, 0.5000, 0.5833, 0.5833, 0.8333, 0.5833,
        0.7500, 0.6667, 0.5000, 0.5833, 0.5833, 0.5833, 0.5833, 0.6667, 0.5000,
        0.5833, 0.8333, 0.6667, 0.7500, 0.5833, 0.6667, 0.5833, 0.6667, 0.5000,
        0.5000, 0.5833, 0.5833, 0.6667, 0.6667, 0.6667, 0.7500, 0.5833, 0.5833,
        0.8333, 0.5000, 0.5000, 0.6667, 0.5000], device='cuda:0')","tensor([0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634,
        0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.5366, 0.5366, 0.5366,
        0.5366, 0.5366, 0.5366, 0.5366, 0.5366, 0.4634, 0.5366, 0.5366, 0.4634,
        0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.5366, 0.4634,
        0.4634, 0.4634, 0.4634, 0.5366, 0.4634, 0.4634, 0.5366, 0.4634, 0.5366,
        0.4634, 0.5366, 0.5366, 0.5366, 0.5366, 0.5366, 0.5366, 0.4634, 0.4634,
        0.4634, 0.5366, 0.5366, 0.5366, 0.5366, 0.4634, 0.5366, 0.4634, 0.4634,
        0.4634, 0.5366, 0.5366, 0.5366, 0.4634, 0.5366, 0.5366, 0.4634, 0.5366,
        0.5366, 0.5366, 0.5366, 0.4634, 0.4634, 0.4634, 0.5366, 0.4634, 0.5366,
        0.5366, 0.4634, 0.5366, 0.4634, 0.4634, 0.5366, 0.5366, 0.5366, 0.5366,
        0.4634, 0.5366, 0.5366, 0.4634, 0.5366], device='cuda:0')",0.5877193212509155,0.49807146191596985,0.5768229365348816,0.5768229365348816,0.6102150082588196,0.4893616735935211,0.46335697399527187,0.007442474365234375
9,82,86,"tensor([0.7071, 0.6958, 0.7021, 0.6759, 0.6998, 0.6931, 0.6931, 0.6932, 0.6932,
        0.6931, 0.6931, 0.6931, 0.6931, 0.6931, 0.6931, 0.6932, 0.6931, 0.6931,
        0.6932, 0.6932, 0.6931, 0.6931, 0.6931, 0.6931, 0.6931, 0.6931, 0.6931,
        0.6931, 0.6931, 0.6931, 0.6932, 0.6931, 0.6931, 0.6931, 0.6931, 0.6931,
        0.6931, 0.6931, 0.6931, 0.6931, 0.6931, 0.6931, 0.6931, 0.6931, 0.6931,
        0.6931, 0.6931, 0.6931, 0.6931, 0.6931, 0.6931, 0.6931, 0.6931, 0.6931,
        0.6931, 0.6931, 0.6931, 0.6931, 0.6931, 0.6931, 0.6931, 0.6931, 0.6931,
        0.6931, 0.6931, 0.6931, 0.6931, 0.6931, 0.6931, 0.6931, 0.6931, 0.6931,
        0.6931, 0.6931, 0.6931, 0.6931, 0.6931, 0.6931, 0.6931, 0.6931, 0.6931,
        0.6931, 0.6931, 0.6931, 0.6931, 0.6931], device='cuda:0')",194,"tensor([0.3333, 0.5000, 0.3333, 0.6667, 0.5000, 0.5833, 0.5833, 0.5833, 0.6667,
        0.5000, 0.5000, 0.7500, 0.5833, 0.7500, 0.5833, 0.6667, 0.6667, 0.5000,
        0.6667, 0.4167, 0.5000, 0.5833, 0.5000, 0.5000, 0.5833, 0.5833, 0.5833,
        0.5000, 0.5833, 0.6667, 0.2500, 0.6667, 0.5000, 0.5833, 0.6667, 0.5833,
        0.6667, 0.6667, 0.6667, 0.5000, 0.5833, 0.5000, 0.5833, 0.5833, 0.5833,
        0.6667, 0.5833, 0.6667, 0.5833, 0.6667, 0.6667, 0.6667, 0.5833, 0.5000,
        0.6667, 0.6667, 0.5833, 0.6667, 0.8333, 0.5000, 0.5833, 0.5833, 0.6667,
        0.5833, 0.5000, 0.5833, 0.5833, 0.6667, 0.6667, 0.7500, 0.5833, 0.6667,
        0.7500, 0.5833, 0.5000, 0.7500, 0.6667, 0.6667, 0.6667, 0.5833, 0.5000,
        0.7500, 0.5833, 0.5833, 0.5833, 0.8333], device='cuda:0')","tensor([0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.5366, 0.5366,
        0.5366, 0.5366, 0.4634, 0.4634, 0.4634, 0.5366, 0.5366, 0.4634, 0.5366,
        0.5366, 0.4634, 0.4634, 0.4634, 0.4634, 0.4634, 0.5366, 0.4634, 0.5366,
        0.4634, 0.4634, 0.4634, 0.4634, 0.5366, 0.5366, 0.4634, 0.5366, 0.5366,
        0.4634, 0.5366, 0.5366, 0.5366, 0.5366, 0.5366, 0.4634, 0.5366, 0.4634,
        0.5366, 0.5366, 0.4634, 0.5366, 0.5366, 0.4634, 0.4634, 0.4634, 0.5366,
        0.5366, 0.5366, 0.5366, 0.5366, 0.5366, 0.5366, 0.4634, 0.5366, 0.4634,
        0.5366, 0.5366, 0.5366, 0.5366, 0.5366, 0.5366, 0.5366, 0.5366, 0.4634,
        0.4634, 0.4634, 0.5366, 0.5366, 0.4634, 0.4634, 0.4634, 0.5366, 0.5366,
        0.5366, 0.5366, 0.5366, 0.5366, 0.5366], device='cuda:0')",0.5978682041168213,0.5051130056381226,0.5997475385665894,0.5997475385665894,0.5916666388511658,0.48167848587036133,0.46335697399527187,0.006620168685913086
